Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1006447,-,-,-,33.52,-115.77,0,169,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Solar Zenith Angle,GHI,DHI,Clearsky DHI,Clearsky DNI,DNI
2023,1,1,0,0,15,94,82.59,35,35,38,435,1
2023,1,1,0,10,14.9,68,84.31,24,24,32,363,0
2023,1,1,0,20,14.8,44,86.03,16,16,25,277,0
2023,1,1,0,30,14.700000000000001,24,87.75,8,8,17,177,0
2023,1,1,0,40,14.5,0,89.4,0,0,0,0,0
2023,1,1,0,50,14.4,0,91.7,0,0,0,0,0
2023,1,1,1,0,14.3,0,93.57000000000001,0,0,0,0,0
2023,1,1,1,10,14.200000000000001,0,95.46000000000001,0,0,0,0,0
2023,1,1,1,20,14.100000000000001,0,97.37,0,0,0,0,0
2023,1,1,1,30,14.100000000000001,0,99.3,0,0,0,0,0
2023,1,1,1,40,14,0,101.25,0,0,0,0,0
2023,1,1,1,50,13.9,0,103.21000000000001,0,0,0,0,0
2023,1,1,2,0,13.9,0,105.18,0,0,0,0,0
2023,1,1,2,10,13.8,0,107.17,0,0,0,0,0
2023,1,1,2,20,13.8,0,109.17,0,0,0,0,0
2023,1,1,2,30,13.700000000000001,0,111.19,0,0,0,0,0
2023,1,1,2,40,13.700000000000001,0,113.21000000000001,0,0,0,0,0
2023,1,1,2,50,13.600000000000001,0,115.25,0,0,0,0,0
2023,1,1,3,0,13.5,0,117.29,0,0,0,0,0
2023,1,1,3,10,13.5,0,119.34,0,0,0,0,0
2023,1,1,3,20,13.5,0,121.4,0,0,0,0,0
2023,1,1,3,30,13.5,0,123.46000000000001,0,0,0,0,0
2023,1,1,3,40,13.5,0,125.53,0,0,0,0,0
2023,1,1,3,50,13.5,0,127.61,0,0,0,0,0
2023,1,1,4,0,13.4,0,129.68,0,0,0,0,0
2023,1,1,4,10,13.4,0,131.76,0,0,0,0,0
2023,1,1,4,20,13.4,0,133.85,0,0,0,0,0
2023,1,1,4,30,13.3,0,135.93,0,0,0,0,0
2023,1,1,4,40,13.3,0,138.01,0,0,0,0,0
2023,1,1,4,50,13.3,0,140.09,0,0,0,0,0
2023,1,1,5,0,13.200000000000001,0,142.17000000000002,0,0,0,0,0
2023,1,1,5,10,13.200000000000001,0,144.24,0,0,0,0,0
2023,1,1,5,20,13.200000000000001,0,146.31,0,0,0,0,0
2023,1,1,5,30,13.100000000000001,0,148.36,0,0,0,0,0
2023,1,1,5,40,13.100000000000001,0,150.4,0,0,0,0,0
2023,1,1,5,50,13,0,152.43,0,0,0,0,0
2023,1,1,6,0,13,0,154.43,0,0,0,0,0
2023,1,1,6,10,13,0,156.4,0,0,0,0,0
2023,1,1,6,20,12.9,0,158.34,0,0,0,0,0
2023,1,1,6,30,12.9,0,160.22,0,0,0,0,0
2023,1,1,6,40,12.9,0,162.04,0,0,0,0,0
2023,1,1,6,50,12.9,0,163.77,0,0,0,0,0
2023,1,1,7,0,12.9,0,165.37,0,0,0,0,0
2023,1,1,7,10,12.9,0,166.8,0,0,0,0,0
2023,1,1,7,20,12.9,0,168,0,0,0,0,0
2023,1,1,7,30,12.9,0,168.89000000000001,0,0,0,0,0
2023,1,1,7,40,12.9,0,169.4,0,0,0,0,0
2023,1,1,7,50,12.9,0,169.46,0,0,0,0,0
2023,1,1,8,0,12.9,0,169.08,0,0,0,0,0
2023,1,1,8,10,12.9,0,168.29,0,0,0,0,0
2023,1,1,8,20,12.9,0,167.17000000000002,0,0,0,0,0
2023,1,1,8,30,12.9,0,165.79,0,0,0,0,0
2023,1,1,8,40,12.9,0,164.23,0,0,0,0,0
2023,1,1,8,50,12.9,0,162.54,0,0,0,0,0
2023,1,1,9,0,12.9,0,160.74,0,0,0,0,0
2023,1,1,9,10,12.9,0,158.88,0,0,0,0,0
2023,1,1,9,20,12.9,0,156.95000000000002,0,0,0,0,0
2023,1,1,9,30,12.9,0,154.99,0,0,0,0,0
2023,1,1,9,40,12.9,0,152.99,0,0,0,0,0
2023,1,1,9,50,12.9,0,150.98,0,0,0,0,0
2023,1,1,10,0,12.9,0,148.94,0,0,0,0,0
2023,1,1,10,10,12.9,0,146.89000000000001,0,0,0,0,0
2023,1,1,10,20,12.9,0,144.82,0,0,0,0,0
2023,1,1,10,30,12.9,0,142.75,0,0,0,0,0
2023,1,1,10,40,12.9,0,140.68,0,0,0,0,0
2023,1,1,10,50,12.9,0,138.6,0,0,0,0,0
2023,1,1,11,0,13,0,136.51,0,0,0,0,0
2023,1,1,11,10,12.9,0,134.43,0,0,0,0,0
2023,1,1,11,20,12.8,0,132.35,0,0,0,0,0
2023,1,1,11,30,12.700000000000001,0,130.26,0,0,0,0,0
2023,1,1,11,40,12.600000000000001,0,128.19,0,0,0,0,0
2023,1,1,11,50,12.5,0,126.11,0,0,0,0,0
2023,1,1,12,0,12.4,0,124.04,0,0,0,0,0
2023,1,1,12,10,12.4,0,121.97,0,0,0,0,0
2023,1,1,12,20,12.3,0,119.91,0,0,0,0,0
2023,1,1,12,30,12.200000000000001,0,117.86,0,0,0,0,0
2023,1,1,12,40,12.100000000000001,0,115.81,0,0,0,0,0
2023,1,1,12,50,12.100000000000001,0,113.77,0,0,0,0,0
2023,1,1,13,0,12,0,111.75,0,0,0,0,0
2023,1,1,13,10,11.9,0,109.73,0,0,0,0,0
2023,1,1,13,20,11.8,0,107.72,0,0,0,0,0
2023,1,1,13,30,11.8,0,105.73,0,0,0,0,0
2023,1,1,13,40,11.700000000000001,0,103.75,0,0,0,0,0
2023,1,1,13,50,11.600000000000001,0,101.78,0,0,0,0,0
2023,1,1,14,0,11.5,0,99.83,0,0,0,0,0
2023,1,1,14,10,11.600000000000001,0,97.89,0,0,0,0,0
2023,1,1,14,20,11.8,0,95.98,0,0,0,0,0
2023,1,1,14,30,11.9,0,94.08,0,0,0,0,0
2023,1,1,14,40,12,0,92.2,0,0,0,0,0
2023,1,1,14,50,12.100000000000001,0,89.82000000000001,0,0,0,0,0
2023,1,1,15,0,12.200000000000001,20,88.2,3,3,14,193,0
2023,1,1,15,10,12.4,39,86.49,5,5,21,304,0
2023,1,1,15,20,12.700000000000001,63,84.76,6,6,27,396,0
2023,1,1,15,30,12.9,90,83.04,8,8,33,474,0
2023,1,1,15,40,13.100000000000001,119,81.34,9,9,38,541,0
2023,1,1,15,50,13.3,148,79.67,11,11,42,593,0
2023,1,1,16,0,13.5,178,78.02,12,12,46,637,0
2023,1,1,16,10,13.8,207,76.41,13,13,49,674,0
2023,1,1,16,20,14,237,74.84,14,14,52,709,0
2023,1,1,16,30,14.3,266,73.31,16,16,55,737,0
2023,1,1,16,40,14.5,294,71.82000000000001,17,17,57,760,0
2023,1,1,16,50,14.8,322,70.38,18,18,59,781,0
2023,1,1,17,0,15,348,68.99,18,18,61,800,0
2023,1,1,17,10,15.200000000000001,374,67.66,19,19,63,816,0
2023,1,1,17,20,15.4,398,66.38,20,20,65,831,0
2023,1,1,17,30,15.600000000000001,421,65.16,21,21,67,844,0
2023,1,1,17,40,15.8,442,64.01,22,22,72,844,0
2023,1,1,17,50,16,463,62.92,23,23,74,854,0
2023,1,1,18,0,16.2,482,61.910000000000004,23,23,75,864,0
2023,1,1,18,10,16.400000000000002,499,60.980000000000004,23,23,76,872,0
2023,1,1,18,20,16.5,515,60.120000000000005,24,24,77,879,0
2023,1,1,18,30,16.6,529,59.35,24,24,78,886,0
2023,1,1,18,40,16.7,540,58.660000000000004,23,23,83,879,0
2023,1,1,18,50,16.900000000000002,551,58.06,23,23,83,884,0
2023,1,1,19,0,17,560,57.550000000000004,23,23,84,888,0
2023,1,1,19,10,17,568,57.14,24,24,84,891,0
2023,1,1,19,20,17,573,56.83,24,24,85,893,0
2023,1,1,19,30,17,577,56.61,24,24,85,895,0
2023,1,1,19,40,17,577,56.49,25,25,88,886,0
2023,1,1,19,50,17,578,56.480000000000004,25,25,88,886,0
2023,1,1,20,0,17,577,56.56,25,25,89,885,0
2023,1,1,20,10,17,573,56.74,25,25,88,884,0
2023,1,1,20,20,16.900000000000002,568,57.02,25,25,88,882,0
2023,1,1,20,30,16.8,561,57.4,25,25,88,879,0
2023,1,1,20,40,16.8,545,57.88,25,25,103,832,0
2023,1,1,20,50,16.7,535,58.44,24,24,102,827,0
2023,1,1,21,0,16.6,523,59.1,24,24,101,822,0
2023,1,1,21,10,16.5,510,59.84,24,24,100,815,0
2023,1,1,21,20,16.400000000000002,494,60.67,24,24,99,807,0
2023,1,1,21,30,16.3,477,61.58,24,24,98,798,0
2023,1,1,21,40,16.1,458,62.57,23,23,95,789,0
2023,1,1,21,50,16,438,63.63,23,23,93,777,0
2023,1,1,22,0,15.9,417,64.76,22,22,91,764,0
2023,1,1,22,10,15.700000000000001,395,65.95,22,22,89,750,0
2023,1,1,22,20,15.600000000000001,371,67.21000000000001,21,21,87,733,0
2023,1,1,22,30,15.4,346,68.53,20,20,84,714,0
2023,1,1,22,40,15.200000000000001,320,69.9,19,19,81,694,0
2023,1,1,22,50,15.100000000000001,293,71.32000000000001,19,19,78,671,0
2023,1,1,23,0,14.9,265,72.79,17,17,75,644,0
2023,1,1,23,10,14.600000000000001,236,74.31,18,18,71,610,0
2023,1,1,23,20,14.3,207,75.87,19,19,67,575,0
2023,1,1,23,30,14,179,77.46000000000001,20,20,62,535,0
2023,1,1,23,40,13.700000000000001,150,79.10000000000001,19,19,57,489,0
2023,1,1,23,50,13.4,121,80.76,25,25,51,436,0
2023,1,2,0,0,13,93,82.46000000000001,8,8,45,372,0
2023,1,2,0,10,12.9,67,84.17,6,6,37,298,0
2023,1,2,0,20,12.700000000000001,44,85.9,5,5,28,212,0
2023,1,2,0,30,12.5,24,87.62,3,3,19,117,0
2023,1,2,0,40,12.3,0,89.28,0,0,0,0,0
2023,1,2,0,50,12.200000000000001,0,91.56,0,0,0,0,0
2023,1,2,1,0,12,0,93.43,0,0,0,0,0
2023,1,2,1,10,11.9,0,95.32000000000001,0,0,0,0,0
2023,1,2,1,20,11.8,0,97.23,0,0,0,0,0
2023,1,2,1,30,11.700000000000001,0,99.16,0,0,0,0,0
2023,1,2,1,40,11.600000000000001,0,101.11,0,0,0,0,0
2023,1,2,1,50,11.5,0,103.07000000000001,0,0,0,0,0
2023,1,2,2,0,11.4,0,105.05,0,0,0,0,0
2023,1,2,2,10,11.4,0,107.04,0,0,0,0,0
2023,1,2,2,20,11.3,0,109.04,0,0,0,0,0
2023,1,2,2,30,11.200000000000001,0,111.05,0,0,0,0,0
2023,1,2,2,40,11.200000000000001,0,113.08,0,0,0,0,0
2023,1,2,2,50,11.100000000000001,0,115.11,0,0,0,0,0
2023,1,2,3,0,11,0,117.15,0,0,0,0,0
2023,1,2,3,10,10.9,0,119.21000000000001,0,0,0,0,0
2023,1,2,3,20,10.9,0,121.26,0,0,0,0,0
2023,1,2,3,30,10.8,0,123.33,0,0,0,0,0
2023,1,2,3,40,10.700000000000001,0,125.4,0,0,0,0,0
2023,1,2,3,50,10.700000000000001,0,127.47,0,0,0,0,0
2023,1,2,4,0,10.600000000000001,0,129.55,0,0,0,0,0
2023,1,2,4,10,10.5,0,131.63,0,0,0,0,0
2023,1,2,4,20,10.5,0,133.71,0,0,0,0,0
2023,1,2,4,30,10.4,0,135.8,0,0,0,0,0
2023,1,2,4,40,10.3,0,137.88,0,0,0,0,0
2023,1,2,4,50,10.200000000000001,0,139.96,0,0,0,0,0
2023,1,2,5,0,10.100000000000001,0,142.04,0,0,0,0,0
2023,1,2,5,10,10.100000000000001,0,144.11,0,0,0,0,0
2023,1,2,5,20,10,0,146.17000000000002,0,0,0,0,0
2023,1,2,5,30,9.9,0,148.23,0,0,0,0,0
2023,1,2,5,40,9.9,0,150.27,0,0,0,0,0
2023,1,2,5,50,9.8,0,152.29,0,0,0,0,0
2023,1,2,6,0,9.700000000000001,0,154.29,0,0,0,0,0
2023,1,2,6,10,9.600000000000001,0,156.27,0,0,0,0,0
2023,1,2,6,20,9.600000000000001,0,158.20000000000002,0,0,0,0,0
2023,1,2,6,30,9.5,0,160.09,0,0,0,0,0
2023,1,2,6,40,9.4,0,161.9,0,0,0,0,0
2023,1,2,6,50,9.3,0,163.63,0,0,0,0,0
2023,1,2,7,0,9.3,0,165.23,0,0,0,0,0
2023,1,2,7,10,9.200000000000001,0,166.67000000000002,0,0,0,0,0
2023,1,2,7,20,9.200000000000001,0,167.88,0,0,0,0,0
2023,1,2,7,30,9.1,0,168.78,0,0,0,0,0
2023,1,2,7,40,9.1,0,169.3,0,0,0,0,0
2023,1,2,7,50,9,0,169.39000000000001,0,0,0,0,0
2023,1,2,8,0,9,0,169.02,0,0,0,0,0
2023,1,2,8,10,8.9,0,168.26,0,0,0,0,0
2023,1,2,8,20,8.8,0,167.15,0,0,0,0,0
2023,1,2,8,30,8.8,0,165.8,0,0,0,0,0
2023,1,2,8,40,8.700000000000001,0,164.25,0,0,0,0,0
2023,1,2,8,50,8.6,0,162.56,0,0,0,0,0
2023,1,2,9,0,8.6,0,160.78,0,0,0,0,0
2023,1,2,9,10,8.5,0,158.92000000000002,0,0,0,0,0
2023,1,2,9,20,8.5,0,157,0,0,0,0,0
2023,1,2,9,30,8.5,0,155.04,0,0,0,0,0
2023,1,2,9,40,8.4,0,153.05,0,0,0,0,0
2023,1,2,9,50,8.4,0,151.03,0,0,0,0,0
2023,1,2,10,0,8.4,0,148.99,0,0,0,0,0
2023,1,2,10,10,8.3,0,146.94,0,0,0,0,0
2023,1,2,10,20,8.3,0,144.88,0,0,0,0,0
2023,1,2,10,30,8.3,0,142.81,0,0,0,0,0
2023,1,2,10,40,8.200000000000001,0,140.74,0,0,0,0,0
2023,1,2,10,50,8.200000000000001,0,138.66,0,0,0,0,0
2023,1,2,11,0,8.1,0,136.57,0,0,0,0,0
2023,1,2,11,10,8.1,0,134.49,0,0,0,0,0
2023,1,2,11,20,8,0,132.41,0,0,0,0,0
2023,1,2,11,30,8,0,130.33,0,0,0,0,0
2023,1,2,11,40,7.9,0,128.25,0,0,0,0,0
2023,1,2,11,50,7.9,0,126.17,0,0,0,0,0
2023,1,2,12,0,7.800000000000001,0,124.10000000000001,0,0,0,0,0
2023,1,2,12,10,7.800000000000001,0,122.03,0,0,0,0,0
2023,1,2,12,20,7.7,0,119.97,0,0,0,0,0
2023,1,2,12,30,7.7,0,117.91,0,0,0,0,0
2023,1,2,12,40,7.7,0,115.87,0,0,0,0,0
2023,1,2,12,50,7.6000000000000005,0,113.83,0,0,0,0,0
2023,1,2,13,0,7.6000000000000005,0,111.8,0,0,0,0,0
2023,1,2,13,10,7.5,0,109.78,0,0,0,0,0
2023,1,2,13,20,7.4,0,107.77,0,0,0,0,0
2023,1,2,13,30,7.300000000000001,0,105.78,0,0,0,0,0
2023,1,2,13,40,7.2,0,103.8,0,0,0,0,0
2023,1,2,13,50,7.1000000000000005,0,101.83,0,0,0,0,0
2023,1,2,14,0,7.1000000000000005,0,99.87,0,0,0,0,0
2023,1,2,14,10,7.300000000000001,0,97.94,0,0,0,0,0
2023,1,2,14,20,7.5,0,96.02,0,0,0,0,0
2023,1,2,14,30,7.7,0,94.12,0,0,0,0,0
2023,1,2,14,40,8,0,92.24,0,0,0,0,0
2023,1,2,14,50,8.200000000000001,0,89.84,0,0,0,0,0
2023,1,2,15,0,8.4,20,88.22,12,12,15,168,0
2023,1,2,15,10,8.9,39,86.52,26,26,22,280,2
2023,1,2,15,20,9.4,64,84.79,42,42,30,375,7
2023,1,2,15,30,9.9,91,83.07000000000001,60,58,36,454,14
2023,1,2,15,40,10.3,119,81.36,79,76,41,522,26
2023,1,2,15,50,10.8,149,79.68,100,93,46,576,41
2023,1,2,16,0,11.3,179,78.03,122,110,50,622,58
2023,1,2,16,10,11.700000000000001,209,76.42,139,124,54,661,63
2023,1,2,16,20,12,238,74.85000000000001,156,135,57,694,78
2023,1,2,16,30,12.4,268,73.31,172,147,60,723,87
2023,1,2,16,40,12.8,296,71.82000000000001,187,159,62,749,90
2023,1,2,16,50,13.100000000000001,324,70.38,202,172,65,771,87
2023,1,2,17,0,13.5,351,68.98,216,187,67,791,80
2023,1,2,17,10,13.700000000000001,378,67.64,201,180,69,813,54
2023,1,2,17,20,14,403,66.36,189,175,71,828,34
2023,1,2,17,30,14.200000000000001,426,65.14,178,169,73,841,21
2023,1,2,17,40,14.4,452,63.980000000000004,170,163,69,874,16
2023,1,2,17,50,14.700000000000001,472,62.9,162,157,70,884,12
2023,1,2,18,0,14.9,492,61.88,155,151,71,893,8
2023,1,2,18,10,15.100000000000001,509,60.94,159,155,72,900,7
2023,1,2,18,20,15.3,525,60.08,162,159,73,907,7
2023,1,2,18,30,15.4,540,59.300000000000004,165,161,73,913,7
2023,1,2,18,40,15.600000000000001,552,58.6,166,163,76,912,6
2023,1,2,18,50,15.8,563,58,167,164,77,916,6
2023,1,2,19,0,16,572,57.49,168,165,78,920,6
2023,1,2,19,10,16,580,57.07,192,186,78,923,10
2023,1,2,19,20,16.1,586,56.75,220,210,78,925,19
2023,1,2,19,30,16.1,590,56.53,254,235,78,927,35
2023,1,2,19,40,16.2,591,56.410000000000004,297,266,80,922,56
2023,1,2,19,50,16.2,591,56.39,349,275,80,923,133
2023,1,2,20,0,16.3,587,56.46,411,259,80,918,275
2023,1,2,20,10,16.3,584,56.64,416,255,80,917,292
2023,1,2,20,20,16.3,579,56.92,419,251,80,915,308
2023,1,2,20,30,16.3,572,57.29,421,246,79,912,324
2023,1,2,20,40,16.3,563,57.76,422,242,81,902,337
2023,1,2,20,50,16.3,552,58.33,420,235,81,898,353
2023,1,2,21,0,16.3,540,58.980000000000004,418,227,80,893,371
2023,1,2,21,10,16.2,527,59.72,406,224,79,888,361
2023,1,2,21,20,16.2,511,60.550000000000004,392,220,78,881,351
2023,1,2,21,30,16.1,494,61.46,378,213,77,873,344
2023,1,2,21,40,16.1,473,62.440000000000005,360,204,77,857,337
2023,1,2,21,50,16.1,454,63.5,343,205,76,847,308
2023,1,2,22,0,16,432,64.63,325,203,74,836,285
2023,1,2,22,10,15.9,410,65.82000000000001,306,196,73,823,267
2023,1,2,22,20,15.8,386,67.08,285,186,71,808,255
2023,1,2,22,30,15.600000000000001,359,68.39,264,191,69,788,197
2023,1,2,22,40,15.5,332,69.76,242,175,67,767,195
2023,1,2,22,50,15.4,305,71.18,220,162,65,746,182
2023,1,2,23,0,15.200000000000001,277,72.65,198,150,62,722,160
2023,1,2,23,10,14.8,248,74.17,73,72,59,695,3
2023,1,2,23,20,14.4,218,75.73,38,38,56,659,0
2023,1,2,23,30,14.100000000000001,189,77.33,23,23,52,623,0
2023,1,2,23,40,13.700000000000001,159,78.96000000000001,18,18,48,578,0
2023,1,2,23,50,13.3,129,80.62,12,12,44,525,0
2023,1,3,0,0,12.9,100,82.32000000000001,34,33,38,465,1
2023,1,3,0,10,12.700000000000001,73,84.03,25,25,32,394,0
2023,1,3,0,20,12.600000000000001,48,85.76,18,18,26,308,0
2023,1,3,0,30,12.4,27,87.49,10,10,18,203,0
2023,1,3,0,40,12.3,0,89.16,0,0,0,0,0
2023,1,3,0,50,12.100000000000001,0,91.42,0,0,0,0,0
2023,1,3,1,0,12,0,93.29,0,0,0,0,0
2023,1,3,1,10,11.9,0,95.18,0,0,0,0,0
2023,1,3,1,20,11.8,0,97.10000000000001,0,0,0,0,0
2023,1,3,1,30,11.700000000000001,0,99.02,0,0,0,0,0
2023,1,3,1,40,11.600000000000001,0,100.97,0,0,0,0,0
2023,1,3,1,50,11.600000000000001,0,102.93,0,0,0,0,0
2023,1,3,2,0,11.5,0,104.91,0,0,0,0,0
2023,1,3,2,10,11.4,0,106.9,0,0,0,0,0
2023,1,3,2,20,11.4,0,108.9,0,0,0,0,0
2023,1,3,2,30,11.3,0,110.92,0,0,0,0,0
2023,1,3,2,40,11.200000000000001,0,112.94,0,0,0,0,0
2023,1,3,2,50,11.200000000000001,0,114.97,0,0,0,0,0
2023,1,3,3,0,11.100000000000001,0,117.02,0,0,0,0,0
2023,1,3,3,10,11,0,119.07000000000001,0,0,0,0,0
2023,1,3,3,20,10.9,0,121.13,0,0,0,0,0
2023,1,3,3,30,10.8,0,123.19,0,0,0,0,0
2023,1,3,3,40,10.700000000000001,0,125.26,0,0,0,0,0
2023,1,3,3,50,10.600000000000001,0,127.34,0,0,0,0,0
2023,1,3,4,0,10.5,0,129.41,0,0,0,0,0
2023,1,3,4,10,10.5,0,131.49,0,0,0,0,0
2023,1,3,4,20,10.4,0,133.58,0,0,0,0,0
2023,1,3,4,30,10.3,0,135.66,0,0,0,0,0
2023,1,3,4,40,10.200000000000001,0,137.74,0,0,0,0,0
2023,1,3,4,50,10.200000000000001,0,139.82,0,0,0,0,0
2023,1,3,5,0,10.100000000000001,0,141.9,0,0,0,0,0
2023,1,3,5,10,10,0,143.97,0,0,0,0,0
2023,1,3,5,20,10,0,146.04,0,0,0,0,0
2023,1,3,5,30,9.9,0,148.09,0,0,0,0,0
2023,1,3,5,40,9.9,0,150.13,0,0,0,0,0
2023,1,3,5,50,9.8,0,152.16,0,0,0,0,0
2023,1,3,6,0,9.8,0,154.16,0,0,0,0,0
2023,1,3,6,10,9.700000000000001,0,156.13,0,0,0,0,0
2023,1,3,6,20,9.600000000000001,0,158.06,0,0,0,0,0
2023,1,3,6,30,9.4,0,159.94,0,0,0,0,0
2023,1,3,6,40,9.3,0,161.76,0,0,0,0,0
2023,1,3,6,50,9.200000000000001,0,163.49,0,0,0,0,0
2023,1,3,7,0,9.1,0,165.09,0,0,0,0,0
2023,1,3,7,10,9,0,166.53,0,0,0,0,0
2023,1,3,7,20,9,0,167.74,0,0,0,0,0
2023,1,3,7,30,9,0,168.66,0,0,0,0,0
2023,1,3,7,40,8.9,0,169.20000000000002,0,0,0,0,0
2023,1,3,7,50,8.9,0,169.3,0,0,0,0,0
2023,1,3,8,0,8.8,0,168.96,0,0,0,0,0
2023,1,3,8,10,8.9,0,168.21,0,0,0,0,0
2023,1,3,8,20,9,0,167.13,0,0,0,0,0
2023,1,3,8,30,9,0,165.79,0,0,0,0,0
2023,1,3,8,40,9.1,0,164.26,0,0,0,0,0
2023,1,3,8,50,9.200000000000001,0,162.58,0,0,0,0,0
2023,1,3,9,0,9.200000000000001,0,160.8,0,0,0,0,0
2023,1,3,9,10,9.3,0,158.95000000000002,0,0,0,0,0
2023,1,3,9,20,9.4,0,157.04,0,0,0,0,0
2023,1,3,9,30,9.5,0,155.08,0,0,0,0,0
2023,1,3,9,40,9.600000000000001,0,153.09,0,0,0,0,0
2023,1,3,9,50,9.700000000000001,0,151.08,0,0,0,0,0
2023,1,3,10,0,9.8,0,149.05,0,0,0,0,0
2023,1,3,10,10,9.8,0,147,0,0,0,0,0
2023,1,3,10,20,9.8,0,144.94,0,0,0,0,0
2023,1,3,10,30,9.8,0,142.87,0,0,0,0,0
2023,1,3,10,40,9.8,0,140.79,0,0,0,0,0
2023,1,3,10,50,9.8,0,138.71,0,0,0,0,0
2023,1,3,11,0,9.9,0,136.63,0,0,0,0,0
2023,1,3,11,10,9.8,0,134.55,0,0,0,0,0
2023,1,3,11,20,9.8,0,132.46,0,0,0,0,0
2023,1,3,11,30,9.8,0,130.38,0,0,0,0,0
2023,1,3,11,40,9.700000000000001,0,128.3,0,0,0,0,0
2023,1,3,11,50,9.700000000000001,0,126.22,0,0,0,0,0
2023,1,3,12,0,9.600000000000001,0,124.15,0,0,0,0,0
2023,1,3,12,10,9.600000000000001,0,122.08,0,0,0,0,0
2023,1,3,12,20,9.5,0,120.02,0,0,0,0,0
2023,1,3,12,30,9.4,0,117.97,0,0,0,0,0
2023,1,3,12,40,9.3,0,115.92,0,0,0,0,0
2023,1,3,12,50,9.3,0,113.88,0,0,0,0,0
2023,1,3,13,0,9.200000000000001,0,111.85000000000001,0,0,0,0,0
2023,1,3,13,10,9.1,0,109.83,0,0,0,0,0
2023,1,3,13,20,9.1,0,107.82000000000001,0,0,0,0,0
2023,1,3,13,30,9,0,105.82000000000001,0,0,0,0,0
2023,1,3,13,40,8.9,0,103.84,0,0,0,0,0
2023,1,3,13,50,8.9,0,101.87,0,0,0,0,0
2023,1,3,14,0,8.8,0,99.91,0,0,0,0,0
2023,1,3,14,10,9,0,97.97,0,0,0,0,0
2023,1,3,14,20,9.200000000000001,0,96.05,0,0,0,0,0
2023,1,3,14,30,9.4,0,94.15,0,0,0,0,0
2023,1,3,14,40,9.600000000000001,0,92.27,0,0,0,0,0
2023,1,3,14,50,9.700000000000001,0,89.87,0,0,0,0,0
2023,1,3,15,0,9.9,20,88.25,2,2,14,206,0
2023,1,3,15,10,10.4,40,86.54,3,3,21,318,0
2023,1,3,15,20,10.8,65,84.81,3,3,28,409,0
2023,1,3,15,30,11.200000000000001,92,83.08,4,4,33,485,0
2023,1,3,15,40,11.600000000000001,120,81.38,5,5,38,547,0
2023,1,3,15,50,12.100000000000001,150,79.69,7,7,43,602,0
2023,1,3,16,0,12.5,180,78.04,8,8,46,646,0
2023,1,3,16,10,12.8,210,76.43,11,11,50,683,0
2023,1,3,16,20,13,240,74.85000000000001,14,14,53,715,0
2023,1,3,16,30,13.3,269,73.31,17,17,55,743,0
2023,1,3,16,40,13.600000000000001,297,71.81,22,22,58,764,0
2023,1,3,16,50,13.9,324,70.37,29,29,61,785,0
2023,1,3,17,0,14.200000000000001,351,68.97,37,37,63,804,0
2023,1,3,17,10,14.4,377,67.63,44,44,65,820,0
2023,1,3,17,20,14.700000000000001,402,66.34,52,52,66,835,0
2023,1,3,17,30,14.9,423,65.11,61,61,68,845,0
2023,1,3,17,40,15.200000000000001,442,63.95,72,72,75,837,0
2023,1,3,17,50,15.4,463,62.86,85,85,76,848,0
2023,1,3,18,0,15.600000000000001,482,61.84,102,102,77,857,0
2023,1,3,18,10,15.8,499,60.89,111,111,78,865,0
2023,1,3,18,20,16,515,60.02,120,120,79,873,0
2023,1,3,18,30,16.2,530,59.24,129,129,80,879,0
2023,1,3,18,40,16.3,541,58.54,124,123,84,877,2
2023,1,3,18,50,16.5,553,57.93,134,133,85,881,2
2023,1,3,19,0,16.7,562,57.42,145,143,85,885,3
2023,1,3,19,10,16.8,568,56.99,139,137,86,885,3
2023,1,3,19,20,17,573,56.67,133,132,86,887,2
2023,1,3,19,30,17.1,577,56.44,128,127,86,889,2
2023,1,3,19,40,17.2,579,56.31,122,122,88,886,2
2023,1,3,19,50,17.400000000000002,579,56.29,117,116,88,886,1
2023,1,3,20,0,17.5,578,56.36,111,110,88,885,1
2023,1,3,20,10,17.6,575,56.54,106,105,87,884,1
2023,1,3,20,20,17.6,568,56.81,100,99,87,879,1
2023,1,3,20,30,17.7,562,57.18,94,94,87,876,1
